17.616: [GC 17.616: [DefNew: 959K->64K(960K), 0.0037004 secs] 245595K->245268K(524224K), 0.0037668 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.621: [GC 17.621: [DefNew: 960K->63K(960K), 0.0045160 secs] 246165K->245840K(524224K), 0.0045834 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.629: [GC 17.629: [DefNew: 959K->64K(960K), 0.0036734 secs] 246737K->246483K(524224K), 0.0037389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.634: [GC 17.634: [DefNew: 960K->64K(960K), 0.0037129 secs] 247380K->247040K(524224K), 0.0037836 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.640: [GC 17.640: [DefNew: 960K->64K(960K), 0.0046849 secs] 247939K->247641K(524224K), 0.0047537 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.647: [GC 17.647: [DefNew: 960K->63K(960K), 0.0037499 secs] 248538K->248236K(524224K), 0.0038211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.652: [GC 17.652: [DefNew: 959K->64K(960K), 0.0040271 secs] 249134K->248873K(524224K), 0.0041002 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.659: [GC 17.659: [DefNew: 960K->64K(960K), 0.0037692 secs] 249770K->249498K(524224K), 0.0038399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.664: [GC 17.664: [DefNew: 960K->64K(960K), 0.0036075 secs] 250395K->250060K(524224K), 0.0036715 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.670: [GC 17.670: [DefNew: 960K->63K(960K), 0.0037456 secs] 250958K->250664K(524224K), 0.0038115 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.677: [GC 17.677: [DefNew: 959K->63K(960K), 0.0040603 secs] 251561K->251266K(524224K), 0.0042138 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.683: [GC 17.683: [DefNew: 959K->64K(960K), 0.0036190 secs] 252164K->251895K(524224K), 0.0036869 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.688: [GC 17.688: [DefNew: 960K->63K(960K), 0.0038981 secs] 252793K->252460K(524224K), 0.0039631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.694: [GC 17.694: [DefNew: 959K->63K(960K), 0.0036864 secs] 253357K->253061K(524224K), 0.0037567 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.700: [GC 17.700: [DefNew: 959K->64K(960K), 0.0036575 secs] 253958K->253657K(524224K), 0.0037201 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.705: [GC 17.705: [DefNew: 960K->64K(960K), 0.0037855 secs] 254554K->254251K(524224K), 0.0038519 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.711: [GC 17.711: [DefNew: 960K->63K(960K), 0.0037143 secs] 255148K->254838K(524224K), 0.0037754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.716: [GC 17.716: [DefNew: 959K->64K(960K), 0.0033813 secs] 255735K->255415K(524224K), 0.0034410 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.721: [GC 17.721: [DefNew: 960K->63K(960K), 0.0037928 secs] 256312K->255971K(524224K), 0.0038568 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.726: [GC 17.726: [DefNew: 959K->63K(960K), 0.0035084 secs] 256868K->256547K(524224K), 0.0035666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.732: [GC 17.732: [DefNew: 959K->63K(960K), 0.0039169 secs] 257444K->257137K(524224K), 0.0039804 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.738: [GC 17.738: [DefNew: 959K->63K(960K), 0.0038924 secs] 258035K->257733K(524224K), 0.0039607 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.743: [GC 17.743: [DefNew: 959K->63K(960K), 0.0037576 secs] 258630K->258300K(524224K), 0.0038298 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.749: [GC 17.749: [DefNew: 959K->63K(960K), 0.0038438 secs] 259197K->258912K(524224K), 0.0039126 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.754: [GC 17.754: [DefNew: 959K->64K(960K), 0.0038370 secs] 259811K->259468K(524224K), 0.0039097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.760: [GC 17.760: [DefNew: 960K->63K(960K), 0.0038770 secs] 260366K->260039K(524224K), 0.0039617 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.766: [GC 17.766: [DefNew: 959K->64K(960K), 0.0043832 secs] 260936K->260679K(524224K), 0.0044529 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
17.772: [GC 17.772: [DefNew: 960K->64K(960K), 0.0040175 secs] 261577K->261294K(524224K), 0.0040906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.778: [GC 17.778: [DefNew: 960K->64K(960K), 0.0039515 secs] 262190K->261897K(524224K), 0.0040184 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.783: [GC 17.783: [DefNew: 960K->63K(960K), 0.0040680 secs] 262794K->262458K(524224K), 0.0041315 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.789: [GC 17.789: [DefNew: 959K->64K(960K), 0.0034795 secs] 263355K->263056K(524224K), 0.0035459 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.794: [GC 17.794: [DefNew: 960K->64K(960K), 0.0035911 secs] 263953K->263624K(524224K), 0.0043596 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.800: [GC 17.800: [DefNew: 960K->64K(960K), 0.0038900 secs] 264520K->264247K(524224K), 0.0039554 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.805: [GC 17.805: [DefNew: 960K->63K(960K), 0.0038818 secs] 265144K->264835K(524224K), 0.0039477 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.812: [GC 17.812: [DefNew: 959K->63K(960K), 0.0040545 secs] 265731K->265437K(524224K), 0.0041253 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.818: [GC 17.818: [DefNew: 959K->64K(960K), 0.0035406 secs] 266333K->266013K(524224K), 0.0036065 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.823: [GC 17.823: [DefNew: 960K->63K(960K), 0.0038216 secs] 266911K->266588K(524224K), 0.0038856 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.829: [GC 17.829: [DefNew: 959K->64K(960K), 0.0036739 secs] 267485K->267184K(524224K), 0.0037345 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.835: [GC 17.835: [DefNew: 960K->63K(960K), 0.0037129 secs] 268080K->267740K(524224K), 0.0037793 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.840: [GC 17.840: [DefNew: 959K->63K(960K), 0.0043278 secs] 268638K->268353K(524224K), 0.0043942 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.847: [GC 17.847: [DefNew: 959K->64K(960K), 0.0039958 secs] 269249K->268977K(524224K), 0.0040651 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.852: [GC 17.852: [DefNew: 960K->64K(960K), 0.0036306 secs] 269874K->269541K(524224K), 0.0036994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.858: [GC 17.858: [DefNew: 960K->63K(960K), 0.0039386 secs] 270439K->270136K(524224K), 0.0040083 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.863: [GC 17.863: [DefNew: 959K->64K(960K), 0.0037340 secs] 271034K->270688K(524224K), 0.0037971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.869: [GC 17.869: [DefNew: 960K->64K(960K), 0.0034535 secs] 271585K->271280K(524224K), 0.0035175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.874: [GC 17.874: [DefNew: 960K->64K(960K), 0.0037302 secs] 272178K->271858K(524224K), 0.0037966 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.880: [GC 17.880: [DefNew: 960K->63K(960K), 0.0038207 secs] 272755K->272473K(524224K), 0.0038904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.886: [GC 17.886: [DefNew: 959K->63K(960K), 0.0040492 secs] 273369K->273043K(524224K), 0.0041156 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.893: [GC 17.893: [DefNew: 959K->64K(960K), 0.0038799 secs] 273939K->273652K(524224K), 0.0039487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.899: [GC 17.899: [DefNew: 960K->64K(960K), 0.0038303 secs] 274549K->274246K(524224K), 0.0038967 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.904: [GC 17.904: [DefNew: 960K->63K(960K), 0.0037514 secs] 275143K->274790K(524224K), 0.0038192 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.910: [GC 17.910: [DefNew: 959K->63K(960K), 0.0037605 secs] 275687K->275386K(524224K), 0.0038264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.915: [GC 17.915: [DefNew: 959K->64K(960K), 0.0037543 secs] 276283K->275960K(524224K), 0.0038173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.921: [GC 17.921: [DefNew: 960K->64K(960K), 0.0046892 secs] 276858K->276585K(524224K), 0.0047984 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.928: [GC 17.928: [DefNew: 960K->63K(960K), 0.0040059 secs] 277481K->277209K(524224K), 0.0040733 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.933: [GC 17.933: [DefNew: 959K->64K(960K), 0.0043995 secs] 278106K->277810K(524224K), 0.0044669 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.941: [GC 17.941: [DefNew: 960K->64K(960K), 0.0038996 secs] 278707K->278402K(524224K), 0.0039949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.945: [GC 17.945: [DefNew: 960K->63K(960K), 0.0038086 secs] 279300K->278970K(524224K), 0.0038722 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.951: [GC 17.951: [DefNew: 959K->63K(960K), 0.0038260 secs] 279867K->279521K(524224K), 0.0038933 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.957: [GC 17.957: [DefNew: 959K->64K(960K), 0.0041267 secs] 280417K->280129K(524224K), 0.0042008 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.963: [GC 17.963: [DefNew: 960K->64K(960K), 0.0037740 secs] 281027K->280722K(524224K), 0.0038356 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.969: [GC 17.969: [DefNew: 960K->64K(960K), 0.0035916 secs] 281619K->281279K(524224K), 0.0036542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.974: [GC 17.974: [DefNew: 960K->64K(960K), 0.0035464 secs] 282176K->281840K(524224K), 0.0036075 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.980: [GC 17.980: [DefNew: 960K->64K(960K), 0.0038842 secs] 282737K->282446K(524224K), 0.0039467 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.985: [GC 17.985: [DefNew: 960K->64K(960K), 0.0040199 secs] 283343K->283015K(524224K), 0.0040815 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.991: [GC 17.991: [DefNew: 960K->63K(960K), 0.0045078 secs] 283912K->283599K(524224K), 0.0045713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.997: [GC 17.997: [DefNew: 959K->63K(960K), 0.0045901 secs] 284496K->284201K(524224K), 0.0046469 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.004: [GC 18.004: [DefNew: 959K->63K(960K), 0.0041599 secs] 285098K->284799K(524224K), 0.0042220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.010: [GC 18.010: [DefNew: 959K->64K(960K), 0.0039212 secs] 285696K->285379K(524224K), 0.0039891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.015: [GC 18.015: [DefNew: 960K->63K(960K), 0.0038510 secs] 286276K->285943K(524224K), 0.0039198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.021: [GC 18.021: [DefNew: 959K->64K(960K), 0.0038611 secs] 286839K->286551K(524224K), 0.0039265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.026: [GC 18.026: [DefNew: 960K->64K(960K), 0.0040069 secs] 287449K->287162K(524224K), 0.0040685 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.033: [GC 18.033: [DefNew: 960K->63K(960K), 0.0040078 secs] 288059K->287758K(524224K), 0.0040690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.037: [GC 18.037: [DefNew: 959K->64K(960K), 0.0039448 secs] 288655K->288303K(524224K), 0.0040112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.043: [GC 18.043: [DefNew: 960K->64K(960K), 0.0038293 secs] 289199K->288899K(524224K), 0.0038967 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.049: [GC 18.049: [DefNew: 960K->64K(960K), 0.0036580 secs] 289795K->289487K(524224K), 0.0037365 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.054: [GC 18.054: [DefNew: 960K->63K(960K), 0.0039809 secs] 290384K->290063K(524224K), 0.0040526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.063: [GC 18.063: [DefNew: 959K->64K(960K), 0.0041931 secs] 290961K->290728K(524224K), 0.0042595 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.069: [GC 18.069: [DefNew: 960K->64K(960K), 0.0039626 secs] 291625K->291310K(524224K), 0.0040290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.074: [GC 18.074: [DefNew: 960K->63K(960K), 0.0037697 secs] 292207K->291905K(524224K), 0.0038380 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.079: [GC 18.079: [DefNew: 959K->64K(960K), 0.0041666 secs] 292802K->292599K(524224K), 0.0042326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.085: [GC 18.085: [DefNew: 960K->64K(960K), 0.0038053 secs] 293496K->293168K(524224K), 0.0038693 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.091: [GC 18.091: [DefNew: 960K->64K(960K), 0.0049645 secs] 294064K->293727K(524224K), 0.0050713 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
18.097: [GC 18.097: [DefNew: 960K->64K(960K), 0.0038977 secs] 294624K->294361K(524224K), 0.0039631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.103: [GC 18.103: [DefNew: 960K->63K(960K), 0.0042513 secs] 295258K->294973K(524224K), 0.0043182 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.108: [GC 18.108: [DefNew: 959K->64K(960K), 0.0039689 secs] 295870K->295555K(524224K), 0.0040338 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.114: [GC 18.114: [DefNew: 960K->63K(960K), 0.0037162 secs] 296453K->296148K(524224K), 0.0037913 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.119: [GC 18.119: [DefNew: 959K->63K(960K), 0.0039833 secs] 297044K->296723K(524224K), 0.0040487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.125: [GC 18.126: [DefNew: 959K->63K(960K), 0.0046137 secs] 297620K->297418K(524224K), 0.0046897 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.132: [GC 18.132: [DefNew: 959K->64K(960K), 0.0042682 secs] 298316K->298043K(524224K), 0.0043336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.137: [GC 18.137: [DefNew: 960K->64K(960K), 0.0061925 secs] 298940K->298593K(524224K), 0.0062863 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
18.145: [GC 18.145: [DefNew: 960K->64K(960K), 0.0040473 secs] 299489K->299288K(524224K), 0.0041176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.150: [GC 18.150: [DefNew: 960K->64K(960K), 0.0041888 secs] 300186K->299873K(524224K), 0.0042648 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.156: [GC 18.156: [DefNew: 960K->64K(960K), 0.0042446 secs] 300769K->300594K(524224K), 0.0043124 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.161: [GC 18.161: [DefNew: 960K->63K(960K), 0.0041873 secs] 301491K->301185K(524224K), 0.0043822 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.167: [GC 18.167: [DefNew: 959K->64K(960K), 0.0047450 secs] 302081K->301897K(524224K), 0.0048201 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.174: [GC 18.174: [DefNew: 960K->63K(960K), 0.0053552 secs] 302795K->302502K(524224K), 0.0054303 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.181: [GC 18.181: [DefNew: 959K->64K(960K), 0.0038823 secs] 303399K->303094K(524224K), 0.0039458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.187: [GC 18.187: [DefNew: 960K->63K(960K), 0.0041185 secs] 303991K->303696K(524224K), 0.0042104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.192: [GC 18.192: [DefNew: 959K->63K(960K), 0.0040545 secs] 304593K->304271K(524224K), 0.0041214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.198: [GC 18.198: [DefNew: 959K->64K(960K), 0.0040834 secs] 305168K->304889K(524224K), 0.0041474 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.204: [GC 18.204: [DefNew: 960K->64K(960K), 0.0046454 secs] 305787K->305526K(524224K), 0.0047239 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.210: [GC 18.210: [DefNew: 960K->63K(960K), 0.0041989 secs] 306423K->306134K(524224K), 0.0042730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.216: [GC 18.216: [DefNew: 959K->63K(960K), 0.0044741 secs] 307031K->306731K(524224K), 0.0045439 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.222: [GC 18.222: [DefNew: 959K->64K(960K), 0.0042128 secs] 307627K->307377K(524224K), 0.0042961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.228: [GC 18.228: [DefNew: 960K->63K(960K), 0.0041883 secs] 308274K->308001K(524224K), 0.0042542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.233: [GC 18.233: [DefNew: 959K->63K(960K), 0.0041512 secs] 308898K->308579K(524224K), 0.0042201 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.239: [GC 18.239: [DefNew: 959K->64K(960K), 0.0054659 secs] 309476K->309193K(524224K), 0.0055467 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.246: [GC 18.247: [DefNew: 960K->63K(960K), 0.0044019 secs] 310089K->309848K(524224K), 0.0044818 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.253: [GC 18.253: [DefNew: 959K->64K(960K), 0.0044029 secs] 310745K->310475K(524224K), 0.0044746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.260: [GC 18.260: [DefNew: 960K->63K(960K), 0.0044486 secs] 311371K->311118K(524224K), 0.0045256 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.266: [GC 18.266: [DefNew: 959K->63K(960K), 0.0039612 secs] 312016K->311689K(524224K), 0.0040319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.272: [GC 18.272: [DefNew: 959K->63K(960K), 0.0042196 secs] 312586K->312320K(524224K), 0.0042884 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.277: [GC 18.277: [DefNew: 959K->64K(960K), 0.0038346 secs] 313216K->312895K(524224K), 0.0038967 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.283: [GC 18.283: [DefNew: 960K->64K(960K), 0.0039280 secs] 313793K->313495K(524224K), 0.0039992 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.288: [GC 18.288: [DefNew: 960K->63K(960K), 0.0040112 secs] 314392K->314083K(524224K), 0.0040776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.294: [GC 18.294: [DefNew: 959K->64K(960K), 0.0042759 secs] 314980K->314718K(524224K), 0.0043432 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.300: [GC 18.300: [DefNew: 960K->64K(960K), 0.0042672 secs] 315614K->315318K(524224K), 0.0043394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.305: [GC 18.305: [DefNew: 960K->63K(960K), 0.0048528 secs] 316215K->315912K(524224K), 0.0049207 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.313: [GC 18.313: [DefNew: 959K->64K(960K), 0.0044371 secs] 316809K->316629K(524224K), 0.0045107 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.318: [GC 18.318: [DefNew: 960K->64K(960K), 0.0041628 secs] 317526K->317211K(524224K), 0.0042350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.324: [GC 18.324: [DefNew: 960K->63K(960K), 0.0040540 secs] 318109K->317839K(524224K), 0.0041272 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.329: [GC 18.329: [DefNew: 959K->63K(960K), 0.0044842 secs] 318736K->318429K(524224K), 0.0045545 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.336: [GC 18.336: [DefNew: 959K->63K(960K), 0.0046113 secs] 319327K->319056K(524224K), 0.0046955 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.343: [GC 18.343: [DefNew: 959K->63K(960K), 0.0049236 secs] 319952K->319873K(524224K), 0.0049957 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.350: [GC 18.350: [DefNew: 959K->63K(960K), 0.0047628 secs] 320769K->320557K(524224K), 0.0048292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.356: [GC 18.356: [DefNew: 959K->64K(960K), 0.0040921 secs] 321453K->321141K(524224K), 0.0041551 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.361: [GC 18.361: [DefNew: 960K->63K(960K), 0.0041912 secs] 322038K->321729K(524224K), 0.0042581 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.367: [GC 18.367: [DefNew: 959K->63K(960K), 0.0039520 secs] 322626K->322311K(524224K), 0.0040160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.373: [GC 18.373: [DefNew: 959K->63K(960K), 0.0048167 secs] 323208K->323025K(524224K), 0.0048952 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.379: [GC 18.379: [DefNew: 959K->64K(960K), 0.0052277 secs] 323921K->323708K(524224K), 0.0052950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.387: [GC 18.387: [DefNew: 960K->64K(960K), 0.0061828 secs] 324605K->324372K(524224K), 0.0062589 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
18.395: [GC 18.395: [DefNew: 960K->64K(960K), 0.0048254 secs] 325269K->325053K(524224K), 0.0049019 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.401: [GC 18.401: [DefNew: 960K->63K(960K), 0.0042436 secs] 325950K->325690K(524224K), 0.0043096 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.407: [GC 18.407: [DefNew: 959K->64K(960K), 0.0045997 secs] 326587K->326377K(524224K), 0.0046772 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.413: [GC 18.413: [DefNew: 960K->64K(960K), 0.0042629 secs] 327274K->326993K(524224K), 0.0043278 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.419: [GC 18.419: [DefNew: 960K->64K(960K), 0.0050193 secs] 327890K->327610K(524224K), 0.0050944 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.425: [GC 18.426: [DefNew: 960K->63K(960K), 0.0069677 secs] 328506K->328417K(524224K), 0.0070495 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.434: [GC 18.434: [DefNew: 959K->63K(960K), 0.0058335 secs] 329314K->328994K(524224K), 0.0059163 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
18.442: [GC 18.442: [DefNew: 959K->63K(960K), 0.0048066 secs] 329890K->329805K(524224K), 0.0048754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.448: [GC 18.448: [DefNew: 959K->63K(960K), 0.0066650 secs] 330702K->330584K(524224K), 0.0067453 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
18.457: [GC 18.457: [DefNew: 959K->64K(960K), 0.0047450 secs] 331481K->331253K(524224K), 0.0048182 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.463: [GC 18.463: [DefNew: 960K->64K(960K), 0.0043841 secs] 332151K->331873K(524224K), 0.0044505 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.469: [GC 18.469: [DefNew: 960K->63K(960K), 0.0041734 secs] 332770K->332522K(524224K), 0.0042494 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.474: [GC 18.474: [DefNew: 959K->63K(960K), 0.0042595 secs] 333419K->333118K(524224K), 0.0043288 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.480: [GC 18.480: [DefNew: 959K->64K(960K), 0.0057608 secs] 334016K->333714K(524224K), 0.0058306 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.487: [GC 18.487: [DefNew: 960K->64K(960K), 0.0041286 secs] 334610K->334313K(524224K), 0.0041998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.493: [GC 18.493: [DefNew: 960K->63K(960K), 0.0047566 secs] 335210K->335071K(524224K), 0.0048316 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.499: [GC 18.500: [DefNew: 959K->63K(960K), 0.0049876 secs] 335969K->335641K(524224K), 0.0050578 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.506: [GC 18.506: [DefNew: 959K->63K(960K), 0.0044193 secs] 336537K->336245K(524224K), 0.0044924 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.513: [GC 18.513: [DefNew: 959K->64K(960K), 0.0044212 secs] 337142K->336912K(524224K), 0.0044881 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.519: [GC 18.519: [DefNew: 960K->63K(960K), 0.0048624 secs] 337809K->337664K(524224K), 0.0049361 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.526: [GC 18.526: [DefNew: 959K->63K(960K), 0.0043168 secs] 338561K->338273K(524224K), 0.0043808 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.531: [GC 18.532: [DefNew: 959K->64K(960K), 0.0045761 secs] 339169K->338828K(524224K), 0.0046536 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.538: [GC 18.538: [DefNew: 960K->64K(960K), 0.0041715 secs] 339726K->339451K(524224K), 0.0042393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.543: [GC 18.544: [DefNew: 960K->63K(960K), 0.0046257 secs] 340347K->340032K(524224K), 0.0046998 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
18.550: [GC 18.550: [DefNew: 959K->64K(960K), 0.0044323 secs] 340929K->340693K(524224K), 0.0045054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
